cluster_id,primary_entity,transaction_count,total_amount,date_range,transaction_ids,avg_risk_score,pattern_analysis
CLUSTER_043,59.858.209.5-189.315,49,61285549024,"{'start': '2023-03-04 13:47:00', 'end': '2025-05-17 17:38:31'}","['TXN_000041', 'TXN_000402', 'TXN_000522', 'TXN_000594', 'TXN_000725', 'TXN_000839', 'TXN_000883', 'TXN_000907', 'TXN_001075', 'TXN_001421', 'TXN_001438', 'TXN_001804', 'TXN_002118', 'TXN_002270', 'TXN_002285', 'TXN_002545', 'TXN_002777', 'TXN_002902', 'TXN_002987', 'TXN_003000', 'TXN_003519', 'TXN_003619', 'TXN_003696', 'TXN_003776', 'TXN_003855', 'TXN_004013', 'TXN_004103', 'TXN_004217', 'TXN_004380', 'TXN_004500', 'TXN_004705', 'TXN_004808', 'TXN_005023', 'TXN_005051', 'TXN_005433', 'TXN_005492', 'TXN_005703', 'TXN_005790', 'TXN_006029', 'TXN_006610', 'TXN_006647', 'TXN_006700', 'TXN_006731', 'TXN_006781', 'TXN_006870', 'TXN_007152', 'TXN_007340', 'TXN_007569', 'TXN_007919']",96.28571428571429,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_044,88.405.167.4-977.670,113,197057764074,"{'start': '2023-03-01 16:21:00', 'end': '2025-05-20 03:12:20'}","['TXN_000041', 'TXN_000159', 'TXN_000177', 'TXN_000183', 'TXN_000242', 'TXN_000286', 'TXN_000383', 'TXN_000401', 'TXN_000544', 'TXN_000611', 'TXN_000704', 'TXN_000855', 'TXN_000915', 'TXN_000965', 'TXN_001222', 'TXN_001399', 'TXN_001489', 'TXN_001493', 'TXN_001501', 'TXN_001539', 'TXN_001738', 'TXN_001793', 'TXN_001813', 'TXN_001814', 'TXN_001909', 'TXN_002053', 'TXN_002086', 'TXN_002088', 'TXN_002149', 'TXN_002274', 'TXN_002289', 'TXN_002334', 'TXN_002427', 'TXN_002492', 'TXN_002531', 'TXN_002662', 'TXN_002713', 'TXN_002818', 'TXN_002821', 'TXN_002856', 'TXN_002963', 'TXN_003053', 'TXN_003227', 'TXN_003267', 'TXN_003299', 'TXN_003380', 'TXN_003488', 'TXN_003583', 'TXN_003810', 'TXN_003908', 'TXN_003909', 'TXN_003968', 'TXN_004041', 'TXN_004045', 'TXN_004086', 'TXN_004178', 'TXN_004222', 'TXN_004248', 'TXN_004516', 'TXN_004618', 'TXN_004634', 'TXN_004736', 'TXN_004766', 'TXN_004964', 'TXN_004985', 'TXN_005042', 'TXN_005126', 'TXN_005133', 'TXN_005208', 'TXN_005225', 'TXN_005227', 'TXN_005415', 'TXN_005435', 'TXN_005466', 'TXN_005527', 'TXN_005561', 'TXN_005581', 'TXN_005591', 'TXN_005615', 'TXN_005645', 'TXN_005872', 'TXN_005906', 'TXN_006026', 'TXN_006136', 'TXN_006157', 'TXN_006282', 'TXN_006357', 'TXN_006429', 'TXN_006449', 'TXN_006464', 'TXN_006503', 'TXN_006523', 'TXN_006598', 'TXN_006615', 'TXN_006652', 'TXN_006740', 'TXN_006796', 'TXN_006822', 'TXN_006926', 'TXN_006944', 'TXN_006950', 'TXN_006990', 'TXN_007150', 'TXN_007254', 'TXN_007255', 'TXN_007264', 'TXN_007383', 'TXN_007387', 'TXN_007561', 'TXN_007622', 'TXN_007766', 'TXN_007839', 'TXN_007859']",99.69911504424779,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_045,47.668.664.9-197.739,51,59055978891,"{'start': '2023-03-01 08:22:00', 'end': '2025-05-19 13:11:19'}","['TXN_000046', 'TXN_000261', 'TXN_000742', 'TXN_000766', 'TXN_000942', 'TXN_000955', 'TXN_001884', 'TXN_002380', 'TXN_002528', 'TXN_002589', 'TXN_002634', 'TXN_002792', 'TXN_002999', 'TXN_003008', 'TXN_003066', 'TXN_003115', 'TXN_003127', 'TXN_003168', 'TXN_003313', 'TXN_003318', 'TXN_003371', 'TXN_003434', 'TXN_003512', 'TXN_003572', 'TXN_003626', 'TXN_003680', 'TXN_003755', 'TXN_003868', 'TXN_003903', 'TXN_003976', 'TXN_004271', 'TXN_004279', 'TXN_004283', 'TXN_004613', 'TXN_004755', 'TXN_004797', 'TXN_004906', 'TXN_005098', 'TXN_005142', 'TXN_005331', 'TXN_005481', 'TXN_005989', 'TXN_006094', 'TXN_006155', 'TXN_006873', 'TXN_006933', 'TXN_007320', 'TXN_007403', 'TXN_007508', 'TXN_007622', 'TXN_007662']",98.66666666666667,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_046,76.924.590.4-150.970,33,16897096614,"{'start': '2023-10-08 15:26:00', 'end': '2025-05-19 19:33:14'}","['TXN_000046', 'TXN_000551', 'TXN_000890', 'TXN_001020', 'TXN_001060', 'TXN_001332', 'TXN_001333', 'TXN_001686', 'TXN_002109', 'TXN_002417', 'TXN_002759', 'TXN_003104', 'TXN_003259', 'TXN_003280', 'TXN_003606', 'TXN_003779', 'TXN_004384', 'TXN_004432', 'TXN_004923', 'TXN_005130', 'TXN_005279', 'TXN_005292', 'TXN_005353', 'TXN_005435', 'TXN_005602', 'TXN_006020', 'TXN_006619', 'TXN_006686', 'TXN_006717', 'TXN_006722', 'TXN_006986', 'TXN_007803', 'TXN_007855']",92.45454545454545,['STRUCTURING_DETECTED']
CLUSTER_047,56.295.933.8-863.628,72,94711661061,"{'start': '2023-03-08 16:05:00', 'end': '2025-05-24 00:44:54'}","['TXN_000047', 'TXN_000576', 'TXN_000680', 'TXN_000776', 'TXN_000916', 'TXN_000923', 'TXN_001067', 'TXN_001150', 'TXN_001354', 'TXN_001514', 'TXN_001688', 'TXN_001995', 'TXN_002129', 'TXN_002176', 'TXN_002340', 'TXN_002565', 'TXN_002572', 'TXN_002698', 'TXN_002758', 'TXN_002848', 'TXN_002981', 'TXN_003273', 'TXN_003293', 'TXN_003305', 'TXN_003355', 'TXN_003385', 'TXN_003419', 'TXN_003655', 'TXN_003659', 'TXN_003722', 'TXN_003798', 'TXN_003840', 'TXN_003925', 'TXN_004319', 'TXN_004337', 'TXN_004346', 'TXN_004355', 'TXN_004457', 'TXN_004483', 'TXN_004634', 'TXN_004677', 'TXN_004854', 'TXN_005033', 'TXN_005279', 'TXN_005306', 'TXN_005322', 'TXN_005460', 'TXN_005503', 'TXN_005655', 'TXN_006243', 'TXN_006322', 'TXN_006388', 'TXN_006393', 'TXN_006434', 'TXN_006443', 'TXN_006450', 'TXN_006452', 'TXN_006566', 'TXN_006600', 'TXN_006616', 'TXN_006630', 'TXN_006655', 'TXN_006727', 'TXN_006843', 'TXN_006992', 'TXN_007115', 'TXN_007143', 'TXN_007169', 'TXN_007322', 'TXN_007765', 'TXN_007807', 'TXN_007907']",97.5,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_048,76.900.185.3-474.984,60,100928015152,"{'start': '2023-03-11 15:38:00', 'end': '2025-05-18 21:13:20'}","['TXN_000049', 'TXN_000091', 'TXN_000121', 'TXN_000142', 'TXN_000442', 'TXN_000580', 'TXN_000786', 'TXN_000827', 'TXN_000927', 'TXN_001270', 'TXN_001468', 'TXN_001541', 'TXN_001822', 'TXN_002011', 'TXN_002115', 'TXN_002160', 'TXN_002165', 'TXN_002218', 'TXN_002400', 'TXN_002434', 'TXN_002487', 'TXN_002559', 'TXN_002727', 'TXN_002958', 'TXN_003068', 'TXN_003117', 'TXN_003368', 'TXN_003522', 'TXN_003567', 'TXN_003673', 'TXN_003934', 'TXN_004146', 'TXN_004375', 'TXN_004378', 'TXN_004506', 'TXN_004645', 'TXN_004731', 'TXN_005069', 'TXN_005210', 'TXN_005219', 'TXN_005305', 'TXN_005343', 'TXN_005422', 'TXN_005563', 'TXN_005591', 'TXN_005731', 'TXN_005736', 'TXN_005994', 'TXN_006098', 'TXN_006245', 'TXN_006400', 'TXN_006520', 'TXN_006848', 'TXN_006889', 'TXN_007404', 'TXN_007507', 'TXN_007600', 'TXN_007731', 'TXN_007785', 'TXN_007843']",97.91666666666667,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_049,30.255.619.5-873.935,93,138754948299,"{'start': '2023-03-04 18:15:00', 'end': '2025-05-18 19:02:17'}","['TXN_000049', 'TXN_000186', 'TXN_000314', 'TXN_000328', 'TXN_000459', 'TXN_000530', 'TXN_000587', 'TXN_000679', 'TXN_000731', 'TXN_000861', 'TXN_000923', 'TXN_000955', 'TXN_001188', 'TXN_001497', 'TXN_001542', 'TXN_001564', 'TXN_001567', 'TXN_001677', 'TXN_002223', 'TXN_002229', 'TXN_002286', 'TXN_002292', 'TXN_002476', 'TXN_002642', 'TXN_002886', 'TXN_002968', 'TXN_003029', 'TXN_003049', 'TXN_003151', 'TXN_003178', 'TXN_003182', 'TXN_003264', 'TXN_003375', 'TXN_003424', 'TXN_003435', 'TXN_003803', 'TXN_003872', 'TXN_004184', 'TXN_004213', 'TXN_004274', 'TXN_004319', 'TXN_004360', 'TXN_004365', 'TXN_004394', 'TXN_004401', 'TXN_004572', 'TXN_004695', 'TXN_004716', 'TXN_004727', 'TXN_004822', 'TXN_004903', 'TXN_005170', 'TXN_005191', 'TXN_005278', 'TXN_005373', 'TXN_005536', 'TXN_005617', 'TXN_005638', 'TXN_005669', 'TXN_005749', 'TXN_006152', 'TXN_006260', 'TXN_006309', 'TXN_006372', 'TXN_006400', 'TXN_006447', 'TXN_006459', 'TXN_006460', 'TXN_006539', 'TXN_006626', 'TXN_006627', 'TXN_006639', 'TXN_006703', 'TXN_006726', 'TXN_006785', 'TXN_006828', 'TXN_006872', 'TXN_006899', 'TXN_006915', 'TXN_006919', 'TXN_007004', 'TXN_007200', 'TXN_007246', 'TXN_007438', 'TXN_007614', 'TXN_007690', 'TXN_007784', 'TXN_007806', 'TXN_007816', 'TXN_007850', 'TXN_007878', 'TXN_007917', 'TXN_007998']",99.3763440860215,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_050,56.542.424.1-852.743,57,75302279485,"{'start': '2023-03-07 13:43:00', 'end': '2025-05-22 06:41:13'}","['TXN_000050', 'TXN_000286', 'TXN_000308', 'TXN_000518', 'TXN_000588', 'TXN_000660', 'TXN_000995', 'TXN_001031', 'TXN_001078', 'TXN_001142', 'TXN_001562', 'TXN_001779', 'TXN_001960', 'TXN_002194', 'TXN_002557', 'TXN_002628', 'TXN_002643', 'TXN_002909', 'TXN_003375', 'TXN_003443', 'TXN_003507', 'TXN_003571', 'TXN_003585', 'TXN_003810', 'TXN_003819', 'TXN_004043', 'TXN_004078', 'TXN_004145', 'TXN_004330', 'TXN_004641', 'TXN_004666', 'TXN_004917', 'TXN_005139', 'TXN_005169', 'TXN_005177', 'TXN_005588', 'TXN_005696', 'TXN_005891', 'TXN_006112', 'TXN_006152', 'TXN_006345', 'TXN_006544', 'TXN_006615', 'TXN_006755', 'TXN_006773', 'TXN_006784', 'TXN_006831', 'TXN_006928', 'TXN_007122', 'TXN_007288', 'TXN_007592', 'TXN_007681', 'TXN_007703', 'TXN_007845', 'TXN_007860', 'TXN_007906', 'TXN_007998']",98.82456140350877,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_051,38.488.612.9-158.573,111,141000496767,"{'start': '2023-03-09 16:50:00', 'end': '2025-05-08 20:04:11'}","['TXN_000054', 'TXN_000080', 'TXN_000136', 'TXN_000172', 'TXN_000216', 'TXN_000301', 'TXN_000368', 'TXN_000374', 'TXN_000393', 'TXN_000442', 'TXN_000488', 'TXN_000528', 'TXN_000529', 'TXN_000742', 'TXN_000781', 'TXN_000833', 'TXN_000911', 'TXN_000974', 'TXN_001036', 'TXN_001108', 'TXN_001240', 'TXN_001296', 'TXN_001383', 'TXN_001416', 'TXN_001479', 'TXN_001549', 'TXN_001698', 'TXN_001879', 'TXN_002070', 'TXN_002185', 'TXN_002230', 'TXN_002253', 'TXN_002460', 'TXN_002535', 'TXN_002549', 'TXN_002580', 'TXN_002601', 'TXN_002630', 'TXN_002686', 'TXN_002707', 'TXN_002777', 'TXN_002823', 'TXN_002883', 'TXN_003040', 'TXN_003132', 'TXN_003195', 'TXN_003200', 'TXN_003269', 'TXN_003306', 'TXN_003327', 'TXN_003382', 'TXN_003437', 'TXN_003485', 'TXN_003501', 'TXN_003567', 'TXN_003642', 'TXN_003646', 'TXN_003696', 'TXN_003761', 'TXN_003767', 'TXN_003778', 'TXN_003815', 'TXN_003827', 'TXN_003829', 'TXN_004091', 'TXN_004127', 'TXN_004225', 'TXN_004284', 'TXN_004382', 'TXN_004487', 'TXN_004790', 'TXN_004933', 'TXN_004964', 'TXN_005072', 'TXN_005100', 'TXN_005301', 'TXN_005445', 'TXN_005492', 'TXN_005508', 'TXN_005510', 'TXN_005514', 'TXN_005565', 'TXN_005726', 'TXN_005750', 'TXN_005791', 'TXN_005887', 'TXN_005979', 'TXN_006033', 'TXN_006098', 'TXN_006150', 'TXN_006227', 'TXN_006397', 'TXN_006434', 'TXN_006441', 'TXN_006466', 'TXN_006581', 'TXN_006667', 'TXN_006677', 'TXN_006691', 'TXN_006802', 'TXN_006824', 'TXN_006860', 'TXN_006924', 'TXN_007000', 'TXN_007165', 'TXN_007194', 'TXN_007435', 'TXN_007579', 'TXN_007595', 'TXN_007835', 'TXN_007888']",99.43243243243244,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_052,73.614.489.1-814.403,53,51556319741,"{'start': '2023-03-02 14:21:00', 'end': '2025-05-27 00:10:01'}","['TXN_000056', 'TXN_000128', 'TXN_000511', 'TXN_000662', 'TXN_000726', 'TXN_001196', 'TXN_001203', 'TXN_001235', 'TXN_001305', 'TXN_001306', 'TXN_001316', 'TXN_001373', 'TXN_001494', 'TXN_001507', 'TXN_001753', 'TXN_002324', 'TXN_002548', 'TXN_002667', 'TXN_003134', 'TXN_003214', 'TXN_003284', 'TXN_003341', 'TXN_003370', 'TXN_003436', 'TXN_003691', 'TXN_003712', 'TXN_003827', 'TXN_004072', 'TXN_004129', 'TXN_004366', 'TXN_004617', 'TXN_004674', 'TXN_004716', 'TXN_004832', 'TXN_004878', 'TXN_005181', 'TXN_005285', 'TXN_005559', 'TXN_005666', 'TXN_005972', 'TXN_006021', 'TXN_006399', 'TXN_006671', 'TXN_006722', 'TXN_006858', 'TXN_006906', 'TXN_007009', 'TXN_007317', 'TXN_007480', 'TXN_007529', 'TXN_007640', 'TXN_007942', 'TXN_007993']",96.0377358490566,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_053,92.227.623.9-444.103,117,176855448275,"{'start': '2023-03-01 14:38:00', 'end': '2025-05-17 12:30:17'}","['TXN_000056', 'TXN_000274', 'TXN_000275', 'TXN_000352', 'TXN_000361', 'TXN_000493', 'TXN_000656', 'TXN_000698', 'TXN_000741', 'TXN_000746', 'TXN_000812', 'TXN_000854', 'TXN_000883', 'TXN_000949', 'TXN_000979', 'TXN_001096', 'TXN_001121', 'TXN_001165', 'TXN_001219', 'TXN_001309', 'TXN_001356', 'TXN_001481', 'TXN_001654', 'TXN_001836', 'TXN_001922', 'TXN_001928', 'TXN_001948', 'TXN_001978', 'TXN_002023', 'TXN_002135', 'TXN_002156', 'TXN_002210', 'TXN_002228', 'TXN_002304', 'TXN_002327', 'TXN_002341', 'TXN_002342', 'TXN_002418', 'TXN_002606', 'TXN_002633', 'TXN_002674', 'TXN_002732', 'TXN_002755', 'TXN_002789', 'TXN_002798', 'TXN_002803', 'TXN_003038', 'TXN_003183', 'TXN_003321', 'TXN_003328', 'TXN_003401', 'TXN_003503', 'TXN_003519', 'TXN_003595', 'TXN_003776', 'TXN_003857', 'TXN_003879', 'TXN_003957', 'TXN_003973', 'TXN_004001', 'TXN_004066', 'TXN_004091', 'TXN_004326', 'TXN_004330', 'TXN_004425', 'TXN_004468', 'TXN_004492', 'TXN_004578', 'TXN_004639', 'TXN_004753', 'TXN_004774', 'TXN_004826', 'TXN_005053', 'TXN_005064', 'TXN_005073', 'TXN_005156', 'TXN_005220', 'TXN_005228', 'TXN_005311', 'TXN_005327', 'TXN_005548', 'TXN_005892', 'TXN_006027', 'TXN_006084', 'TXN_006089', 'TXN_006178', 'TXN_006247', 'TXN_006264', 'TXN_006275', 'TXN_006319', 'TXN_006340', 'TXN_006386', 'TXN_006387', 'TXN_006396', 'TXN_006411', 'TXN_006736', 'TXN_006859', 'TXN_006921', 'TXN_007040', 'TXN_007143', 'TXN_007211', 'TXN_007333', 'TXN_007385', 'TXN_007401', 'TXN_007403', 'TXN_007408', 'TXN_007426', 'TXN_007441', 'TXN_007645', 'TXN_007654', 'TXN_007807', 'TXN_007832', 'TXN_007847', 'TXN_007880', 'TXN_007885', 'TXN_007919', 'TXN_007951']",99.84615384615384,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_054,77.264.924.5-545.210,55,65068908092,"{'start': '2023-04-06 11:06:00', 'end': '2025-05-12 17:12:22'}","['TXN_000062', 'TXN_000098', 'TXN_000117', 'TXN_000303', 'TXN_000446', 'TXN_000606', 'TXN_000703', 'TXN_000754', 'TXN_000777', 'TXN_000979', 'TXN_001525', 'TXN_001530', 'TXN_001551', 'TXN_001964', 'TXN_002149', 'TXN_002164', 'TXN_002229', 'TXN_002333', 'TXN_002574', 'TXN_002608', 'TXN_002798', 'TXN_002824', 'TXN_002931', 'TXN_003026', 'TXN_003261', 'TXN_003278', 'TXN_003623', 'TXN_003681', 'TXN_003860', 'TXN_003880', 'TXN_003912', 'TXN_004227', 'TXN_004256', 'TXN_004289', 'TXN_004381', 'TXN_004513', 'TXN_004655', 'TXN_004868', 'TXN_004945', 'TXN_005106', 'TXN_005172', 'TXN_005192', 'TXN_005364', 'TXN_005522', 'TXN_006035', 'TXN_006467', 'TXN_006826', 'TXN_006929', 'TXN_007595', 'TXN_007700', 'TXN_007855', 'TXN_007886', 'TXN_007887', 'TXN_007910', 'TXN_007983']",97.63636363636364,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_055,97.814.959.2-958.291,106,158239200339,"{'start': '2023-03-03 11:47:00', 'end': '2025-05-26 06:32:04'}","['TXN_000062', 'TXN_000108', 'TXN_000170', 'TXN_000468', 'TXN_000569', 'TXN_000589', 'TXN_000673', 'TXN_000951', 'TXN_000966', 'TXN_001011', 'TXN_001046', 'TXN_001069', 'TXN_001097', 'TXN_001118', 'TXN_001161', 'TXN_001193', 'TXN_001217', 'TXN_001237', 'TXN_001283', 'TXN_001299', 'TXN_001402', 'TXN_001438', 'TXN_001473', 'TXN_001705', 'TXN_001740', 'TXN_001759', 'TXN_001790', 'TXN_002029', 'TXN_002118', 'TXN_002155', 'TXN_002261', 'TXN_002449', 'TXN_002481', 'TXN_002548', 'TXN_002577', 'TXN_002629', 'TXN_002657', 'TXN_002681', 'TXN_002756', 'TXN_002893', 'TXN_003007', 'TXN_003075', 'TXN_003241', 'TXN_003313', 'TXN_003358', 'TXN_003371', 'TXN_003381', 'TXN_003395', 'TXN_003619', 'TXN_004031', 'TXN_004051', 'TXN_004163', 'TXN_004296', 'TXN_004435', 'TXN_004454', 'TXN_004495', 'TXN_004530', 'TXN_004576', 'TXN_004613', 'TXN_004665', 'TXN_004693', 'TXN_004768', 'TXN_004874', 'TXN_004888', 'TXN_004889', 'TXN_004932', 'TXN_004960', 'TXN_004986', 'TXN_005091', 'TXN_005111', 'TXN_005253', 'TXN_005259', 'TXN_005282', 'TXN_005306', 'TXN_005347', 'TXN_005448', 'TXN_005493', 'TXN_005690', 'TXN_005737', 'TXN_005744', 'TXN_005789', 'TXN_005864', 'TXN_005886', 'TXN_005912', 'TXN_005979', 'TXN_006043', 'TXN_006124', 'TXN_006301', 'TXN_006384', 'TXN_006401', 'TXN_006491', 'TXN_006529', 'TXN_006595', 'TXN_006610', 'TXN_006684', 'TXN_006744', 'TXN_006870', 'TXN_006945', 'TXN_006947', 'TXN_006969', 'TXN_007020', 'TXN_007126', 'TXN_007487', 'TXN_007656', 'TXN_007859', 'TXN_007909']",99.36792452830188,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_056,52.343.525.5-872.126,60,66831386152,"{'start': '2023-03-03 10:23:00', 'end': '2025-05-15 23:10:45'}","['TXN_000063', 'TXN_000075', 'TXN_000225', 'TXN_000378', 'TXN_000508', 'TXN_000678', 'TXN_000758', 'TXN_000871', 'TXN_000880', 'TXN_001092', 'TXN_001153', 'TXN_001191', 'TXN_001663', 'TXN_002107', 'TXN_002120', 'TXN_002142', 'TXN_002298', 'TXN_002329', 'TXN_002428', 'TXN_002711', 'TXN_003049', 'TXN_003172', 'TXN_003183', 'TXN_003231', 'TXN_003684', 'TXN_003753', 'TXN_003821', 'TXN_004166', 'TXN_004247', 'TXN_004272', 'TXN_004294', 'TXN_004392', 'TXN_004409', 'TXN_004436', 'TXN_004475', 'TXN_004495', 'TXN_004555', 'TXN_004900', 'TXN_005341', 'TXN_005620', 'TXN_005665', 'TXN_005714', 'TXN_005735', 'TXN_005938', 'TXN_005983', 'TXN_006088', 'TXN_006178', 'TXN_006285', 'TXN_006514', 'TXN_006651', 'TXN_006652', 'TXN_006855', 'TXN_006880', 'TXN_006965', 'TXN_006995', 'TXN_007284', 'TXN_007409', 'TXN_007588', 'TXN_007782', 'TXN_007938']",96.85,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_057,35.395.469.6-652.351,36,20239523570,"{'start': '2023-03-02 15:55:00', 'end': '2025-05-22 19:10:38'}","['TXN_000063', 'TXN_000164', 'TXN_000200', 'TXN_000294', 'TXN_000321', 'TXN_000433', 'TXN_000652', 'TXN_000816', 'TXN_001141', 'TXN_001391', 'TXN_001458', 'TXN_001473', 'TXN_001623', 'TXN_001844', 'TXN_001910', 'TXN_002187', 'TXN_002304', 'TXN_002805', 'TXN_002822', 'TXN_003585', 'TXN_003589', 'TXN_003846', 'TXN_003955', 'TXN_004262', 'TXN_004464', 'TXN_005172', 'TXN_005285', 'TXN_005300', 'TXN_005737', 'TXN_005977', 'TXN_006002', 'TXN_006364', 'TXN_006509', 'TXN_006634', 'TXN_006927', 'TXN_007809']",93.88888888888889,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_058,38.696.668.1-854.572,57,61747223573,"{'start': '2023-03-09 11:08:00', 'end': '2025-05-16 13:11:19'}","['TXN_000068', 'TXN_000154', 'TXN_000199', 'TXN_000323', 'TXN_000639', 'TXN_000729', 'TXN_000994', 'TXN_001166', 'TXN_001512', 'TXN_001602', 'TXN_001654', 'TXN_001719', 'TXN_001763', 'TXN_002277', 'TXN_002319', 'TXN_002352', 'TXN_002477', 'TXN_002732', 'TXN_002756', 'TXN_002888', 'TXN_002935', 'TXN_002978', 'TXN_003102', 'TXN_003280', 'TXN_003475', 'TXN_003642', 'TXN_003669', 'TXN_003822', 'TXN_003828', 'TXN_004017', 'TXN_004023', 'TXN_004073', 'TXN_004311', 'TXN_004344', 'TXN_004400', 'TXN_004587', 'TXN_004616', 'TXN_004648', 'TXN_004784', 'TXN_004986', 'TXN_005072', 'TXN_005099', 'TXN_005288', 'TXN_005361', 'TXN_005428', 'TXN_005546', 'TXN_005586', 'TXN_005712', 'TXN_005971', 'TXN_006358', 'TXN_006573', 'TXN_006665', 'TXN_006838', 'TXN_007382', 'TXN_007470', 'TXN_007582', 'TXN_007986']",94.94736842105263,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_059,84.155.448.3-823.316,137,215435335759,"{'start': '2023-03-10 08:24:00', 'end': '2025-05-16 03:09:42'}","['TXN_000068', 'TXN_000125', 'TXN_000132', 'TXN_000141', 'TXN_000143', 'TXN_000158', 'TXN_000174', 'TXN_000200', 'TXN_000228', 'TXN_000238', 'TXN_000245', 'TXN_000250', 'TXN_000260', 'TXN_000346', 'TXN_000387', 'TXN_000398', 'TXN_000424', 'TXN_000471', 'TXN_000473', 'TXN_000497', 'TXN_000522', 'TXN_000583', 'TXN_000596', 'TXN_000685', 'TXN_000687', 'TXN_000776', 'TXN_000786', 'TXN_000813', 'TXN_000861', 'TXN_000865', 'TXN_000910', 'TXN_000934', 'TXN_000935', 'TXN_001270', 'TXN_001428', 'TXN_001449', 'TXN_001482', 'TXN_001613', 'TXN_001647', 'TXN_001699', 'TXN_001788', 'TXN_001856', 'TXN_001864', 'TXN_001919', 'TXN_001935', 'TXN_001962', 'TXN_001973', 'TXN_002049', 'TXN_002063', 'TXN_002155', 'TXN_002249', 'TXN_002263', 'TXN_002348', 'TXN_002369', 'TXN_002563', 'TXN_002637', 'TXN_002638', 'TXN_002712', 'TXN_002761', 'TXN_002792', 'TXN_002827', 'TXN_002960', 'TXN_002977', 'TXN_003163', 'TXN_003266', 'TXN_003387', 'TXN_003396', 'TXN_003419', 'TXN_003443', 'TXN_003445', 'TXN_003453', 'TXN_003455', 'TXN_003501', 'TXN_003599', 'TXN_003674', 'TXN_003756', 'TXN_003795', 'TXN_003798', 'TXN_003812', 'TXN_003939', 'TXN_003991', 'TXN_004074', 'TXN_004098', 'TXN_004142', 'TXN_004145', 'TXN_004272', 'TXN_004367', 'TXN_004420', 'TXN_004433', 'TXN_004635', 'TXN_004657', 'TXN_004672', 'TXN_004725', 'TXN_004759', 'TXN_004849', 'TXN_004882', 'TXN_004892', 'TXN_004923', 'TXN_005065', 'TXN_005165', 'TXN_005319', 'TXN_005359', 'TXN_005382', 'TXN_005507', 'TXN_005509', 'TXN_005573', 'TXN_005689', 'TXN_005717', 'TXN_005793', 'TXN_005824', 'TXN_005825', 'TXN_005857', 'TXN_005865', 'TXN_005986', 'TXN_006014', 'TXN_006196', 'TXN_006198', 'TXN_006229', 'TXN_006317', 'TXN_006425', 'TXN_006536', 'TXN_006607', 'TXN_006621', 'TXN_006679', 'TXN_006754', 'TXN_006871', 'TXN_007087', 'TXN_007098', 'TXN_007133', 'TXN_007136', 'TXN_007235', 'TXN_007598', 'TXN_007779', 'TXN_007830', 'TXN_007922', 'TXN_007930', 'TXN_007969']",99.42335766423358,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
CLUSTER_060,73.250.402.9-320.368,56,84389903351,"{'start': '2023-03-10 12:46:00', 'end': '2025-05-02 23:48:27'}","['TXN_000070', 'TXN_000097', 'TXN_000139', 'TXN_000163', 'TXN_000493', 'TXN_000900', 'TXN_001140', 'TXN_001176', 'TXN_001187', 'TXN_001215', 'TXN_001237', 'TXN_001283', 'TXN_001485', 'TXN_001570', 'TXN_001644', 'TXN_002093', 'TXN_002171', 'TXN_002198', 'TXN_002233', 'TXN_002683', 'TXN_002716', 'TXN_003254', 'TXN_003667', 'TXN_003749', 'TXN_003885', 'TXN_004029', 'TXN_004676', 'TXN_004687', 'TXN_004728', 'TXN_004853', 'TXN_004911', 'TXN_005228', 'TXN_005373', 'TXN_005846', 'TXN_005945', 'TXN_005967', 'TXN_006225', 'TXN_006253', 'TXN_006260', 'TXN_006355', 'TXN_006396', 'TXN_006555', 'TXN_006579', 'TXN_006613', 'TXN_006618', 'TXN_006674', 'TXN_006854', 'TXN_007052', 'TXN_007251', 'TXN_007285', 'TXN_007486', 'TXN_007489', 'TXN_007611', 'TXN_007627', 'TXN_007913', 'TXN_007967']",96.01785714285714,"['STRUCTURING_DETECTED', 'RAPID_SUCCESSION']"
